model_id,model_type,params,threshold,subsample,learning_rate,random_state,max_depth,n_estimators,roc_auc_avg,roc_auc_std,accuracy_avg,accuracy_std,precision_avg,precision_std,recall_avg,recall_std
GB_paramset-152,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 100}",0.5,0.5,0.01,1,50,100,0.918707035954,0.0284512725309,0.859075168838,0.0241782192136,0.843503339405,0.0232822565701,0.869212962963,0.0528936451494
GB_paramset-152,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 100}",0.6,0.5,0.01,1,50,100,0.918707035954,0.0284512725309,0.841531309189,0.0310878605515,0.85938697318,0.0290986016031,0.801339285714,0.0399713571981
GB_paramset-152,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 100}",0.7,0.5,0.01,1,50,100,0.918707035954,0.0284512725309,0.791482523102,0.10676259697,0.849419787714,0.0711826842608,0.671130952381,0.201835859937
GB_paramset-152,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 100}",0.8,0.5,0.01,1,50,100,0.918707035954,0.0284512725309,0.660238382215,0.0590715538969,0.86974789916,0.0933870200458,0.340691137566,0.119799682554
GB_paramset-152,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 100}",0.9,0.5,0.01,1,50,100,0.918707035954,0.0284512725309,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-153,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 100}",0.5,1.0,0.01,1,50,100,0.829153642133,0.0508700485655,0.838986779927,0.0274893527592,0.810793650794,0.0195231642686,0.869626322751,0.0766874098719
GB_paramset-153,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 100}",0.6,1.0,0.01,1,50,100,0.829153642133,0.0508700485655,0.839025043525,0.033003112929,0.813515694872,0.0198200183642,0.864417989418,0.0827997524176
GB_paramset-153,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 100}",0.7,1.0,0.01,1,50,100,0.829153642133,0.0508700485655,0.821442920278,0.0427450717135,0.808873277061,0.0247717927326,0.822668650794,0.0919419963657
GB_paramset-153,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 100}",0.8,1.0,0.01,1,50,100,0.829153642133,0.0508700485655,0.793873997972,0.0621790648041,0.800153060898,0.019707837449,0.760168650794,0.152958448753
GB_paramset-153,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 100}",0.9,1.0,0.01,1,50,100,0.829153642133,0.0508700485655,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-154,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1000}",0.5,0.1,0.01,1,50,1000,0.952993274605,0.00908390050096,0.889188620406,0.0186268672422,0.860520708062,0.0305263591312,0.921213624339,0.0466772344988
GB_paramset-154,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1000}",0.6,0.1,0.01,1,50,1000,0.952993274605,0.00908390050096,0.889188620406,0.0186268672422,0.860520708062,0.0305263591312,0.921213624339,0.0466772344988
GB_paramset-154,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1000}",0.7,0.1,0.01,1,50,1000,0.952993274605,0.00908390050096,0.886644091144,0.0184350941305,0.859974259974,0.0297912304649,0.915922619048,0.0523906748282
GB_paramset-154,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1000}",0.8,0.1,0.01,1,50,1000,0.952993274605,0.00908390050096,0.89169488607,0.0215106941881,0.86894645483,0.0356358950951,0.915922619048,0.0523906748282
GB_paramset-154,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1000}",0.9,0.1,0.01,1,50,1000,0.952993274605,0.00908390050096,0.89169488607,0.0276444498636,0.875685159841,0.0370867318067,0.905505952381,0.0467626677454
GB_paramset-155,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1000}",0.5,0.5,0.01,1,50,1000,0.929997572701,0.0212319296465,0.8616196981,0.0309535597939,0.851735301639,0.0354539348541,0.863921957672,0.051434582868
GB_paramset-155,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1000}",0.6,0.5,0.01,1,50,1000,0.929997572701,0.0212319296465,0.866632229429,0.0333803237755,0.859764151064,0.0324456306575,0.863921957672,0.051434582868
GB_paramset-155,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1000}",0.7,0.5,0.01,1,50,1000,0.929997572701,0.0212319296465,0.871644760757,0.0315275909847,0.868450658952,0.0267764096922,0.863921957672,0.051434582868
GB_paramset-155,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1000}",0.8,0.5,0.01,1,50,1000,0.929997572701,0.0212319296465,0.876695555683,0.0350975029001,0.877776418454,0.0329656474465,0.863921957672,0.051434582868
GB_paramset-155,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1000}",0.9,0.5,0.01,1,50,1000,0.929997572701,0.0212319296465,0.876695555683,0.0350975029001,0.882565690485,0.0387958776263,0.858630952381,0.0510418835897
GB_paramset-156,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1000}",0.5,1.0,0.01,1,50,1000,0.922745381365,0.0255071141822,0.844037574853,0.0294759250008,0.815463350675,0.019256143257,0.874834656085,0.076344139874
GB_paramset-156,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1000}",0.6,1.0,0.01,1,50,1000,0.922745381365,0.0255071141822,0.841531309189,0.0310878605515,0.814457314457,0.0206544884036,0.869626322751,0.0766874098719
GB_paramset-156,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1000}",0.7,1.0,0.01,1,50,1000,0.922745381365,0.0255071141822,0.841531309189,0.0310878605515,0.814457314457,0.0206544884036,0.869626322751,0.0766874098719
GB_paramset-156,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1000}",0.8,1.0,0.01,1,50,1000,0.922745381365,0.0255071141822,0.841531309189,0.0310878605515,0.814457314457,0.0206544884036,0.869626322751,0.0766874098719
GB_paramset-156,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1000}",0.9,1.0,0.01,1,50,1000,0.922745381365,0.0255071141822,0.839025043525,0.033003112929,0.816234144592,0.0181873357748,0.859209656085,0.0794452134854
GB_paramset-157,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1}",0.5,0.1,0.01,1,100,1,0.861227824463,0.0242467964245,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-157,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1}",0.6,0.1,0.01,1,100,1,0.861227824463,0.0242467964245,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-157,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1}",0.7,0.1,0.01,1,100,1,0.861227824463,0.0242467964245,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-157,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1}",0.8,0.1,0.01,1,100,1,0.861227824463,0.0242467964245,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-157,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1}",0.9,0.1,0.01,1,100,1,0.861227824463,0.0242467964245,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-158,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1}",0.5,0.5,0.01,1,100,1,0.870382316574,0.016979914209,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-158,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1}",0.6,0.5,0.01,1,100,1,0.870382316574,0.016979914209,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-158,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1}",0.7,0.5,0.01,1,100,1,0.870382316574,0.016979914209,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-158,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1}",0.8,0.5,0.01,1,100,1,0.870382316574,0.016979914209,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-158,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1}",0.9,0.5,0.01,1,100,1,0.870382316574,0.016979914209,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-159,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1}",0.5,1.0,0.01,1,100,1,0.813075320708,0.0211437388974,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-159,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1}",0.6,1.0,0.01,1,100,1,0.813075320708,0.0211437388974,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-159,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1}",0.7,1.0,0.01,1,100,1,0.813075320708,0.0211437388974,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-159,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1}",0.8,1.0,0.01,1,100,1,0.813075320708,0.0211437388974,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-159,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1}",0.9,1.0,0.01,1,100,1,0.813075320708,0.0211437388974,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-160,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 10}",0.5,0.1,0.01,1,100,10,0.934685030413,0.015157282128,0.866287857047,0.0320452549814,0.885319777922,0.0386028918742,0.836888227513,0.109327154778
GB_paramset-160,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 10}",0.6,0.1,0.01,1,100,10,0.934685030413,0.015157282128,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-160,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 10}",0.7,0.1,0.01,1,100,10,0.934685030413,0.015157282128,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-160,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 10}",0.8,0.1,0.01,1,100,10,0.934685030413,0.015157282128,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-160,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 10}",0.9,0.1,0.01,1,100,10,0.934685030413,0.015157282128,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-161,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 10}",0.5,0.5,0.01,1,100,10,0.917229829734,0.0265730537909,0.854100901108,0.0282721514518,0.867185329258,0.024448078808,0.822255291005,0.0380930277045
GB_paramset-161,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 10}",0.6,0.5,0.01,1,100,10,0.917229829734,0.0265730537909,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-161,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 10}",0.7,0.5,0.01,1,100,10,0.917229829734,0.0265730537909,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-161,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 10}",0.8,0.5,0.01,1,100,10,0.917229829734,0.0265730537909,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-161,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 10}",0.9,0.5,0.01,1,100,10,0.917229829734,0.0265730537909,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-162,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 10}",0.5,1.0,0.01,1,100,10,0.844368136747,0.0387992578632,0.841531309189,0.0316882198797,0.817311416059,0.0145119030827,0.864417989418,0.0827997524176
GB_paramset-162,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 10}",0.6,1.0,0.01,1,100,10,0.844368136747,0.0387992578632,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-162,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 10}",0.7,1.0,0.01,1,100,10,0.844368136747,0.0387992578632,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-162,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 10}",0.8,1.0,0.01,1,100,10,0.844368136747,0.0387992578632,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-162,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 10}",0.9,1.0,0.01,1,100,10,0.844368136747,0.0387992578632,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-163,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 100}",0.5,0.1,0.01,1,100,100,0.949249355539,0.0144831040034,0.881669823413,0.0229640091521,0.866334745763,0.0346251653506,0.895089285714,0.0633708462794
GB_paramset-163,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 100}",0.6,0.1,0.01,1,100,100,0.949249355539,0.0144831040034,0.864011172971,0.0462524841709,0.897230605857,0.0595726579385,0.816385582011,0.107842962478
GB_paramset-163,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 100}",0.7,0.1,0.01,1,100,100,0.949249355539,0.0144831040034,0.80590789952,0.0415803759891,0.927638453501,0.0513361103706,0.653852513228,0.115732532305
GB_paramset-163,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 100}",0.8,0.1,0.01,1,100,100,0.949249355539,0.0144831040034,0.63984388452,0.0343608494192,0.985507246377,0.02049584873,0.256613756614,0.0771158774384
GB_paramset-163,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 100}",0.9,0.1,0.01,1,100,100,0.949249355539,0.0144831040034,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-164,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 100}",0.5,0.5,0.01,1,100,100,0.918707035954,0.0284512725309,0.859075168838,0.0241782192136,0.843503339405,0.0232822565701,0.869212962963,0.0528936451494
GB_paramset-164,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 100}",0.6,0.5,0.01,1,100,100,0.918707035954,0.0284512725309,0.841531309189,0.0310878605515,0.85938697318,0.0290986016031,0.801339285714,0.0399713571981
GB_paramset-164,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 100}",0.7,0.5,0.01,1,100,100,0.918707035954,0.0284512725309,0.791482523102,0.10676259697,0.849419787714,0.0711826842608,0.671130952381,0.201835859937
GB_paramset-164,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 100}",0.8,0.5,0.01,1,100,100,0.918707035954,0.0284512725309,0.660238382215,0.0590715538969,0.86974789916,0.0933870200458,0.340691137566,0.119799682554
GB_paramset-164,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 100}",0.9,0.5,0.01,1,100,100,0.918707035954,0.0284512725309,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-165,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 100}",0.5,1.0,0.01,1,100,100,0.829153642133,0.0508700485655,0.838986779927,0.0274893527592,0.810793650794,0.0195231642686,0.869626322751,0.0766874098719
GB_paramset-165,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 100}",0.6,1.0,0.01,1,100,100,0.829153642133,0.0508700485655,0.839025043525,0.033003112929,0.813515694872,0.0198200183642,0.864417989418,0.0827997524176
GB_paramset-165,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 100}",0.7,1.0,0.01,1,100,100,0.829153642133,0.0508700485655,0.821442920278,0.0427450717135,0.808873277061,0.0247717927326,0.822668650794,0.0919419963657
GB_paramset-165,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 100}",0.8,1.0,0.01,1,100,100,0.829153642133,0.0508700485655,0.793873997972,0.0621790648041,0.800153060898,0.019707837449,0.760168650794,0.152958448753
GB_paramset-165,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 100}",0.9,1.0,0.01,1,100,100,0.829153642133,0.0508700485655,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
GB_paramset-166,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1000}",0.5,0.1,0.01,1,100,1000,0.952993274605,0.00908390050096,0.889188620406,0.0186268672422,0.860520708062,0.0305263591312,0.921213624339,0.0466772344988
GB_paramset-166,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1000}",0.6,0.1,0.01,1,100,1000,0.952993274605,0.00908390050096,0.889188620406,0.0186268672422,0.860520708062,0.0305263591312,0.921213624339,0.0466772344988
GB_paramset-166,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1000}",0.7,0.1,0.01,1,100,1000,0.952993274605,0.00908390050096,0.886644091144,0.0184350941305,0.859974259974,0.0297912304649,0.915922619048,0.0523906748282
GB_paramset-166,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1000}",0.8,0.1,0.01,1,100,1000,0.952993274605,0.00908390050096,0.89169488607,0.0215106941881,0.86894645483,0.0356358950951,0.915922619048,0.0523906748282
GB_paramset-166,GB,"{'subsample': 0.1, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1000}",0.9,0.1,0.01,1,100,1000,0.952993274605,0.00908390050096,0.89169488607,0.0276444498636,0.875685159841,0.0370867318067,0.905505952381,0.0467626677454
GB_paramset-167,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1000}",0.5,0.5,0.01,1,100,1000,0.929997572701,0.0212319296465,0.8616196981,0.0309535597939,0.851735301639,0.0354539348541,0.863921957672,0.051434582868
GB_paramset-167,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1000}",0.6,0.5,0.01,1,100,1000,0.929997572701,0.0212319296465,0.866632229429,0.0333803237755,0.859764151064,0.0324456306575,0.863921957672,0.051434582868
GB_paramset-167,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1000}",0.7,0.5,0.01,1,100,1000,0.929997572701,0.0212319296465,0.871644760757,0.0315275909847,0.868450658952,0.0267764096922,0.863921957672,0.051434582868
GB_paramset-167,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1000}",0.8,0.5,0.01,1,100,1000,0.929997572701,0.0212319296465,0.876695555683,0.0350975029001,0.877776418454,0.0329656474465,0.863921957672,0.051434582868
GB_paramset-167,GB,"{'subsample': 0.5, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1000}",0.9,0.5,0.01,1,100,1000,0.929997572701,0.0212319296465,0.876695555683,0.0350975029001,0.882565690485,0.0387958776263,0.858630952381,0.0510418835897
GB_paramset-168,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1000}",0.5,1.0,0.01,1,100,1000,0.922745381365,0.0255071141822,0.844037574853,0.0294759250008,0.815463350675,0.019256143257,0.874834656085,0.076344139874
GB_paramset-168,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1000}",0.6,1.0,0.01,1,100,1000,0.922745381365,0.0255071141822,0.841531309189,0.0310878605515,0.814457314457,0.0206544884036,0.869626322751,0.0766874098719
GB_paramset-168,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1000}",0.7,1.0,0.01,1,100,1000,0.922745381365,0.0255071141822,0.841531309189,0.0310878605515,0.814457314457,0.0206544884036,0.869626322751,0.0766874098719
GB_paramset-168,GB,"{'subsample': 1.0, 'learning_rate': 0.01, 'random_state': 1, 'max_depth': 100, 'n_estimators': 1000}",0.8,1.0,0.01,1,100,1000,0.922745381365,0.0255071141822,0.841531309189,0.0310878605515,0.814457314457,0.0206544884036,0.869626322751,0.0766874098719
